text,label
System maintenance is planned for December 19 from 12:00.,0
Your Netflix account has been limited due to suspicious activity. Verify your identity now.,1
Thank you for your purchase. Your receipt is attached for order #ORD-2912.,0
Weekly team standup meeting is scheduled for Thursday at 12:00.,0
Training session on Security is scheduled for December 4.,0
"WINNER ALERT: You've been selected for $19,000 prize. Claim within 16 hours!",1
URGENT: Your PayPal account will be suspended in 22 hours. Click here to verify immediately!,1
URGENT: Your Microsoft account will be suspended in 3 hours. Click here to verify immediately!,1
Training session on Remote Work is scheduled for December 25.,0
Holiday schedule for February has been announced.,0
"IRS Tax Refund: You are eligible for $7,313 refund. Download form to claim.",1
Weekly team standup meeting is scheduled for Thursday at 16:00.,0
SECURITY ALERT: Suspicious login detected on your Facebook account from China.,1
Your subscription expires today. Renew now to avoid service interruption.,1
SECURITY ALERT: Suspicious login detected on your Apple account from Unknown Location.,1
Project Project G deadline has been extended to December 19.,0
SECURITY ALERT: Suspicious login detected on your Amazon account from China.,1
URGENT: Your Microsoft account will be suspended in 41 hours. Click here to verify immediately!,1
System maintenance is planned for December 22 from 13:00.,0
Weekly team standup meeting is scheduled for Thursday at 16:00.,0
New company policy regarding Benefits has been updated.,0
Your order #ORD-2251 has been shipped and will arrive within 4 business days.,0
FINAL NOTICE: Your Netflix account will be deleted in 2 hours unless you act now.,1
Training session on Security is scheduled for December 25.,0
Your Bank payment failed. Update your billing information within 42 hours.,1
SECURITY ALERT: Suspicious login detected on your Bank account from Unknown Location.,1
Meeting scheduled for December 16 at 10:00 in Conference Room U. Please bring your reports.,0
Your subscription expires today. Renew now to avoid service interruption.,1
"Congratulations! You've won $25,131 in our International Mega Lottery lottery. Claim now before it expires!",1
Your order #ORD-2311 has been shipped and will arrive within 5 business days.,0
Your PayPal account has been limited due to suspicious activity. Verify your identity now.,1
Weekly team standup meeting is scheduled for Thursday at 16:00.,0
"Congratulations! You've won $25,563 in our International Mega Lottery lottery. Claim now before it expires!",1
Meeting scheduled for December 11 at 12:00 in Conference Room E. Please bring your reports.,0
Project Project U deadline has been extended to December 1.,0
You have 5 unread secure messages. Login to view them immediately.,1
Your subscription expires today. Renew now to avoid service interruption.,1
Meeting scheduled for December 19 at 14:00 in Conference Room A. Please bring your reports.,0
Thank you for your purchase. Your receipt is attached for order #ORD-1162.,0
Your Amazon payment failed. Update your billing information within 31 hours.,1
"WINNER ALERT: You've been selected for $47,323 prize. Claim within 29 hours!",1
System maintenance is planned for December 20 from 16:00.,0
Weekly team standup meeting is scheduled for Thursday at 11:00.,0
Training session on Security is scheduled for December 8.,0
"Congratulations! You've won $8,340 in our International Mega Lottery lottery. Claim now before it expires!",1
Your Amazon payment failed. Update your billing information within 2 hours.,1
Quarterly performance review meetings will be scheduled next month.,0
Your Amazon payment failed. Update your billing information within 46 hours.,1
"WINNER ALERT: You've been selected for $39,003 prize. Claim within 5 hours!",1
Your subscription expires today. Renew now to avoid service interruption.,1
You have 3 unread secure messages. Login to view them immediately.,1
Meeting scheduled for December 16 at 11:00 in Conference Room S. Please bring your reports.,0
Holiday schedule for February has been announced.,0
Holiday schedule for March has been announced.,0
SECURITY ALERT: Suspicious login detected on your Apple account from Unknown Location.,1
Quarterly performance review meetings will be scheduled next month.,0
Weekly team standup meeting is scheduled for Thursday at 9:00.,0
SECURITY ALERT: Suspicious login detected on your Facebook account from China.,1
Meeting scheduled for December 14 at 10:00 in Conference Room M. Please bring your reports.,0
"WINNER ALERT: You've been selected for $44,011 prize. Claim within 39 hours!",1
"WINNER ALERT: You've been selected for $38,268 prize. Claim within 36 hours!",1
"IRS Tax Refund: You are eligible for $46,667 refund. Download form to claim.",1
You have 4 unread secure messages. Login to view them immediately.,1
Quarterly performance review meetings will be scheduled next month.,0
FINAL NOTICE: Your Microsoft account will be deleted in 19 hours unless you act now.,1
Training session on Benefits is scheduled for December 13.,0
"IRS Tax Refund: You are eligible for $19,327 refund. Download form to claim.",1
URGENT: Your Netflix account will be suspended in 4 hours. Click here to verify immediately!,1
"IRS Tax Refund: You are eligible for $24,450 refund. Download form to claim.",1
Your Amazon payment failed. Update your billing information within 26 hours.,1
System maintenance is planned for December 8 from 14:00.,0
Weekly team standup meeting is scheduled for Thursday at 9:00.,0
Quarterly performance review meetings will be scheduled next month.,0
Weekly team standup meeting is scheduled for Thursday at 14:00.,0
Quarterly performance review meetings will be scheduled next month.,0
Thank you for your purchase. Your receipt is attached for order #ORD-2442.,0
Your PayPal account has been limited due to suspicious activity. Verify your identity now.,1
Your subscription expires today. Renew now to avoid service interruption.,1
You have 2 unread secure messages. Login to view them immediately.,1
Project Project K deadline has been extended to December 18.,0
Holiday schedule for March has been announced.,0
"IRS Tax Refund: You are eligible for $42,130 refund. Download form to claim.",1
URGENT: Your Netflix account will be suspended in 45 hours. Click here to verify immediately!,1
"WINNER ALERT: You've been selected for $10,813 prize. Claim within 13 hours!",1
Thank you for your purchase. Your receipt is attached for order #ORD-2942.,0
Your Netflix account has been limited due to suspicious activity. Verify your identity now.,1
Thank you for your purchase. Your receipt is attached for order #ORD-2402.,0
Project Project A deadline has been extended to December 5.,0
"WINNER ALERT: You've been selected for $38,264 prize. Claim within 29 hours!",1
Holiday schedule for January has been announced.,0
New company policy regarding Benefits has been updated.,0
Your Apple payment failed. Update your billing information within 42 hours.,1
Quarterly performance review meetings will be scheduled next month.,0
Project Project E deadline has been extended to December 6.,0
SECURITY ALERT: Suspicious login detected on your Facebook account from China.,1
Weekly team standup meeting is scheduled for Thursday at 14:00.,0
Your order #ORD-2371 has been shipped and will arrive within 6 business days.,0
Project Project O deadline has been extended to December 11.,0
FINAL NOTICE: Your Google account will be deleted in 33 hours unless you act now.,1
Thank you for your purchase. Your receipt is attached for order #ORD-1382.,0
"Congratulations! You've won $37,360 in our International Mega Lottery lottery. Claim now before it expires!",1
